G1DD48E2.bin
         2.00
11
3
Type of measurement (0=app. resistivity,1=resistance)
0
1010
 2
0
4  14.00  0.00 20.00  0.00 48.00  0.00 54.00  0.00 173.73 
4  14.00  0.00 20.00  0.00 54.00  0.00 60.00  0.00 221.39 
4  14.00  0.00 20.00  0.00 60.00  0.00 50.00  0.00 179.61 
4  14.00  0.00 20.00  0.00 50.00  0.00 56.00  0.00 150.30 
4  14.00  0.00 20.00  0.00 56.00  0.00 62.00  0.00 277.34 
4  14.00  0.00 22.00  0.00 60.00  0.00 68.00  0.00 376.70 
4  14.00  0.00 22.00  0.00 68.00  0.00 76.00  0.00 466.80 
4  14.00  0.00 22.00  0.00 76.00  0.00 62.00  0.00 431.29 
4  14.00  0.00 22.00  0.00 62.00  0.00 70.00  0.00 398.32 
4  14.00  0.00 22.00  0.00 70.00  0.00 78.00  0.00 490.38 
4  14.00  0.00 22.00  0.00 78.00  0.00 64.00  0.00 450.94 
4  14.00  0.00 22.00  0.00 64.00  0.00 72.00  0.00 414.87 
4  14.00  0.00 22.00  0.00 72.00  0.00 66.00  0.00 419.69 
4  14.00  0.00 22.00  0.00 66.00  0.00 74.00  0.00 442.57 
4  14.00  0.00 24.00  0.00 74.00  0.00 84.00  0.00 470.98 
4  14.00  0.00 24.00  0.00 84.00  0.00 94.00  0.00 637.06 
4  14.00  0.00 24.00  0.00 94.00  0.00 76.00  0.00 532.69 
4  14.00  0.00 24.00  0.00 76.00  0.00 86.00  0.00 471.33 
4  14.00  0.00 24.00  0.00 86.00  0.00 78.00  0.00 486.32 
4  14.00  0.00 24.00  0.00 78.00  0.00 88.00  0.00 514.63 
4  14.00  0.00 24.00  0.00 88.00  0.00 80.00  0.00 523.68 
4  14.00  0.00 24.00  0.00 80.00  0.00 90.00  0.00 557.73 
4  14.00  0.00 24.00  0.00 90.00  0.00 82.00  0.00 595.65 
4  14.00  0.00 24.00  0.00 82.00  0.00 92.00  0.00 611.63 
4  16.00  0.00 18.00  0.00 20.00  0.00 22.00  0.00 1002.73 
4  16.00  0.00 18.00  0.00 30.00  0.00 32.00  0.00 709.10 
